88:2B:D7	ADDÉNERGIE  TECHNOLOGIES	2016-04-27	2016-04-27
00:16:A8	CWT CO., LTD.	2005-12-10	2015-09-27
00:1C:D7	Harman/Becker Automotive Systems GmbH	2007-06-16	2015-09-27
00:01:35	SONY TEKTRONIX CORP.	2000-11-09	2015-09-27
8A:0A:F7		2021-08-26	2021-08-26
D8:53:9A	Juniper Networks	2021-10-07	2021-10-07
94:4F:4C	Sound United LLC	2018-06-28	2018-06-28
00:12:93		2004-10-10	2022-03-03
F8:35:DD	Gemtek Technology Co., Ltd.	2013-05-02	2015-09-27
A8:CA:7B	HUAWEI TECHNOLOGIES CO.,LTD	2015-09-27	2015-09-27
98:76:B6	Adafruit	2013-06-20	2015-09-27
00:0C:A2	Harmonic Video Network	2003-04-11	2015-09-27
B8:E3:B1	HUAWEI TECHNOLOGIES CO.,LTD	2020-01-10	2020-01-10
7C:BC:84	IEEE Registration Authority	2018-08-24	2018-08-24
D4:91:0F	Amazon Technologies Inc.	2020-08-19	2020-08-19
00:0B:D3	cd3o	2003-02-07	2015-09-27
00:22:B2	4RF Communications Ltd	2008-10-25	2015-09-27
00:1D:86	Shinwa Industries(China) Ltd.	2007-08-18	2015-09-27
B8:96:74	AllDSP GmbH & Co. KG	2011-11-13	2015-09-27
5C:0C:BB	CELIZION Inc.	2011-03-17	2015-09-27
58:7B:E9	AirPro Technology India Pvt. Ltd	2014-07-13	2015-09-27
8C:42:6D	HUAWEI TECHNOLOGIES CO.,LTD	2018-12-28	2018-12-28
D8:2A:15	Leitner SpA	2013-12-13	2015-09-27
00:0D:AE	SAMSUNG HEAVY INDUSTRIES CO., LTD.	2003-06-30	2015-09-27
31:13:50	Inpeco SA	
00:19:7F	PLANTRONICS, INC.	2006-09-03	2017-05-23
00:27:F8	Brocade Communications Systems LLC	2010-05-10	2020-02-25
FC:A9:DC	Renesas Electronics (Penang) Sdn. Bhd.	2020-12-11	2020-12-11
AC:D9:D6	tci GmbH	2012-05-01	2015-09-27
B4:7C:9C	Amazon Technologies Inc.	2017-02-21	2017-02-21
B0:98:BC	Huawei Device Co., Ltd.	2020-08-20	2020-08-20
00:51:16	IBM Corp	
E4:E7:49	Hewlett Packard	2018-10-11	2018-10-11
00:DE:FB	Cisco Systems, Inc	2012-02-04	2015-09-27
00:1A:C8	ISL (Instrumentation Scientifique de Laboratoire)	2006-12-17	2015-09-27
40:91:51		2021-06-11	2021-06-11
00:08:65		2001-12-14	2015-09-27
00:19:79		2006-08-27	2015-09-27
8C:71:F8	Samsung Electronics Co.,Ltd	2011-03-17	2016-06-11
00:A0:15	WYLE	1980-01-01	2015-09-27
4A:67:04		2022-01-28	2022-01-28
28:D2:44	LCFC(HeFei) Electronics Technology co., ltd	2013-01-09	2015-09-27
00:14:97		2005-05-12	2015-09-27
FC:FB:FB	Cisco Systems, Inc	2010-02-21	2015-09-27
0C:4E:C0	Maxlinear Inc	2021-11-13	2021-11-13
00:C0:D7	TAIWAN TRADING CENTER DBA	2000-11-09	2015-09-27
D4:61:9D	Apple, Inc.	2017-02-21	2017-02-21
B4:34:6C	MATSUNICHI DIGITAL TECHNOLOGY (HONG KONG) LIMITED	2013-03-28	2015-09-27
00:0D:64	COMAG Handels AG	2003-06-01	2015-09-27
88:AE:07	Apple, Inc.	2017-12-28	2017-12-28
00:12:CC	Bitatek CO., LTD	2004-11-16	2015-10-07
68:6E:48	Prophet Electronic Technology Corp.,Ltd	2014-03-11	2015-09-27
28:37:37	Apple, Inc.	2011-07-09	2017-10-11
00:0C:CC	Aeroscout Ltd.	2003-04-11	2015-09-27
1C:6F:65	GIGA-BYTE TECHNOLOGY CO.,LTD.	2010-04-27	2015-09-27
34:6D:9C	Carrier Corporation	2020-05-23	2020-05-23
50:2D:BB	GD Midea Air-Conditioning Equipment Co.,Ltd.	2019-09-10	2019-09-10
E8:1E:92	Huawei Device Co., Ltd.	2020-10-06	2020-10-06
00:21:E9	Apple, Inc.	2008-10-25	2017-10-11
84:3A:4B	Intel Corporate	2012-04-08	2015-09-27
00:15:E5	Cheertek Inc.	2005-09-23	2015-09-27
00:30:AB	DELTA NETWORKS, INC.	2000-11-09	2015-09-27
D0:6E:DE	Sagemcom Broadband SAS	2018-10-25	2018-10-25
64:ED:62	WOORI SYSTEMS Co., Ltd	2011-10-07	2015-09-27
F0:B4:D2	D-Link International	2019-09-27	2020-09-29
48:87:64		2019-02-01	2019-02-01
DC:BF:E9	Motorola Mobility LLC, a Lenovo Company	2017-09-22	2017-09-22
58:8D:09	Cisco Systems, Inc	2010-11-24	2015-09-27
24:E8:53	LG Innotek	2020-12-08	2020-12-08
44:8C:00	Realme Chongqing Mobile Telecommunications Corp.,Ltd.	2021-11-18	2021-11-18
34:CE:00	XIAOMI Electronics,CO.,LTD	2017-02-21	2018-11-07
70:F7:54	AMPAK Technology,Inc.	2019-01-08	2019-01-08
00:30:E6	Draeger Medical Systems, Inc.	2000-11-09	2015-09-27
00:30:C3	FLUECKIGER ELEKTRONIK AG	2000-11-09	2015-09-27
90:B2:1F	Apple, Inc.	2013-07-12	2017-10-11
9C:C8:AE	Becton, Dickinson  and Company	2017-02-21	2017-02-21
00:18:02	Solar Technology, Inc.	2006-04-15	2015-09-27
01:30:26	ADVANCED SWITCHING COMMUNICATIONS, INC.	
38:8C:50	LG Electronics	2017-02-21	2017-02-21
18:D9:8F	Huawei Device Co., Ltd.	2019-12-11	2019-12-11
EC:B9:70	Ruijie Networks Co.,LTD	2021-02-03	2021-02-03
00:04:68		2000-12-04	2015-09-27
0C:49:33	Sichuan Jiuzhou Electronic Technology Co., Ltd.	2016-08-12	2016-08-12
00:06:A1	Celsian Technologies, Inc.	2001-06-04	2015-09-27
00:19:99		2006-09-25	2015-11-15
5C:A7:21	New H3C Technologies Co., Ltd	2021-03-12	2021-03-12
44:D8:32	AzureWave Technology Inc.	2011-05-07	2015-11-15
00:24:B1	Coulomb Technologies	2008-12-17	2015-09-27
10:86:8C	ARRIS Group, Inc.	2015-05-12	2015-09-27
00:18:FA	Yushin Precision Equipment Co.,Ltd.	2006-07-14	2015-09-27
00:17:8D	Checkpoint Systems, Inc.	2006-04-08	2015-09-27
00:24:3E		2008-11-09	2008-12-03
00:40:D1	FUKUDA DENSHI CO., LTD.	2000-11-09	2015-09-27
48:D7:FF	BLANKOM Antennentechnik GmbH	2012-03-01	2015-09-27
C8:B6:D3	HUAWEI TECHNOLOGIES CO.,LTD	2020-08-19	2020-08-19
AC:B3:B5	HUAWEI TECHNOLOGIES CO.,LTD	2019-06-12	2019-06-12
48:61:A3	Concern Axion JSC	2011-08-05	2015-09-27
4C:BC:B4	ABB SpA - DIN Rail	2019-05-15	2019-05-15
00:16:59	Z.M.P. RADWAG	2005-11-04	2015-09-27
00:1F:1C	KOBISHI ELECTRIC Co.,Ltd.	2007-12-31	2015-09-27
00:02:75		2000-11-09	2015-09-27
E0:51:24	NXP Semiconductors	2016-10-30	2016-10-30
44:5F:8C	Intercel Group Limited	2015-04-23	2015-09-27
00:12:19	Singular Technology Co. Ltd.	2004-08-12	2017-05-23
04:76:B0	Cisco Systems, Inc	2020-07-09	2020-07-09
88:1C:95	ITEL MOBILE LIMITED	2020-04-01	2020-04-01
00:0E:4E	Waveplus Technology Co., Ltd.	2004-02-12	2015-09-27
20:F5:43	Hui Zhou Gaoshengda Technology Co.,LTD	2016-04-27	2016-04-27
88:CC:45	Skyworth Digital Technology(Shenzhen) Co.,Ltd	2017-02-21	2017-02-21
EC:81:9C	HUAWEI TECHNOLOGIES CO.,LTD	2022-03-03	2022-03-03
00:08:83		2001-12-14	2015-10-12
00:20:8D	CMD TECHNOLOGY	1980-01-01	2015-09-27
D0:31:10	Ingenic Semiconductor Co.,Ltd	2011-06-05	2015-09-27
60:F4:94	Hon Hai Precision Ind. Co.,Ltd.	2012-07-28	2016-05-31
34:D2:70	Amazon Technologies Inc.	2016-08-26	2016-08-26
00:A0:90	TimeStep Corporation	1980-01-01	2015-09-27
00:1D:AB	SwissQual License AG	2007-08-18	2015-09-27
9C:52:F8	HUAWEI TECHNOLOGIES CO.,LTD	2016-01-02	2016-01-02
00:16:2B	Togami Electric Mfg.co.,Ltd.	2005-10-13	2015-09-27
84:79:33		2017-02-21	2017-02-21
78:72:5D	Cisco Systems, Inc	2018-02-11	2018-02-11
90:F4:C1	Rand McNally	2012-01-01	2015-09-27
00:A0:32	GES SINGAPORE PTE. LTD.	1980-01-01	2015-09-27
14:09:DC	HUAWEI TECHNOLOGIES CO.,LTD	2018-01-25	2018-01-25
A8:40:7D	GD Midea Air-Conditioning Equipment Co.,Ltd.	2020-09-10	2020-09-10
00:C0:E8	PLEXCOM, INC.	1980-01-01	2015-09-27
44:AD:B1	Sagemcom Broadband SAS	2020-04-30	2020-04-30
8C:E7:8C	DK Networks	2014-08-28	2015-09-27
70:70:FC	GOLD&WATER INDUSTRIAL LIMITED	2022-03-12	2022-03-12
E4:F7:5B	ARRIS Group, Inc.	2020-12-03	2020-12-03
40:18:B1	Extreme Networks, Inc.	2012-02-04	2020-01-31
84:82:F4	Beijing Huasun Unicreate Technology Co., Ltd	2012-07-16	2015-09-27
F0:DE:F1	Wistron Infocomm (Zhongshan) Corporation	2010-05-01	2016-04-06
0C:47:3D	Hitron Technologies. Inc	2013-09-12	2015-09-27
30:33:34	W-IE-NE-R Plein & Baus GmbH	
8C:6D:50	SHENZHEN MTC CO LTD	2016-04-01	2016-04-01
3C:21:9C	Intel Corporate	2021-08-20	2021-08-20
70:07:77		2021-05-11	2021-05-11
00:13:C9	Beyond Achieve Enterprises Ltd.	2005-02-25	2015-09-27
00:26:E9	SP Corp	2010-01-05	2015-09-27
B4:2E:F8	Eline Technology co.Ltd	2017-10-31	2017-10-31
00:1D:31	HIGHPRO INTERNATIONAL R&D CO,.LTD.	2007-08-18	2015-09-27
84:D3:2A	IEEE 1905.1	2011-07-09	2015-09-27
B4:09:31	HUAWEI TECHNOLOGIES CO.,LTD	2020-01-10	2020-01-10
00:1E:2E	SIRTI S.p.A.	2007-09-29	2015-09-27
34:ED:1B	Cisco Systems, Inc	2019-07-19	2019-07-19
00:1D:C1	Audinate Pty L	2007-08-18	2015-09-27
00:60:6D	DIGITAL EQUIPMENT CORP.	1980-01-01	2015-09-27
00:0D:BB	Nippon Dentsu Co.,Ltd.	2004-02-12	2015-09-27
68:C4:4D	Motorola Mobility LLC, a Lenovo Company	2016-04-01	2016-04-01
00:50:7D	IFP	2000-11-09	2015-09-27
00:21:4B	Shenzhen HAMP Science & Technology Co.,Ltd	2008-10-25	2015-09-27
00:26:84		2010-01-05	2015-09-27
21:21:37	Shenzhen OXO Technology limited	
94:A9:A8	Texas Instruments	2021-09-16	2021-09-16
00:22:56	Cisco Systems, Inc	2008-10-25	2015-09-27
00:5B:94	Apple, Inc.	2018-12-14	2018-12-14
EC:EA:03	DARFON LIGHTING CORP	2011-07-09	2015-09-27
34:5B:BB	GD Midea Air-Conditioning Equipment Co.,Ltd.	2017-02-21	2017-02-21
00:90:D6	Crystal Group, Inc.	2000-11-09	2015-11-15
6C:59:40	MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.	2015-01-23	2018-02-18
D0:35:E5	EM Microelectronic	2021-02-17	2021-02-17
A0:F4:79	HUAWEI TECHNOLOGIES CO.,LTD	2017-02-21	2017-02-21
D0:04:01	Motorola Mobility LLC, a Lenovo Company	2017-07-14	2017-07-14
D4:02:4A	Delphian Systems LLC	2011-06-05	2015-09-27
B0:D7:C5	Logipix Ltd	2013-11-12	2015-09-27
0C:E7:25	Microsoft Corporation	2015-04-11	2015-09-27
00:0F:4F	PCS Systemtechnik GmbH	2004-02-12	2016-10-30
00:06:76		2001-06-04	2015-09-27
24:DF:6A	HUAWEI TECHNOLOGIES CO.,LTD	2015-09-27	2015-09-27
00:07:9B	Aurora Networks	2001-10-24	2015-09-27
00:13:ED	PSIA	2005-03-10	2015-09-27
C4:4A:D0	FIREFLIES SYSTEMS	2011-03-17	2015-09-27
A8:69:8C	Oracle Corporation 	2020-06-27	2020-06-27
00:19:52	ACOGITO Co., Ltd	2006-08-15	2015-09-27
00:19:2C	ARRIS Group, Inc.	2006-08-15	2016-05-19
00:80:D9	EMK Elektronik GmbH & Co. KG	2000-11-09	2015-09-27
00:17:81		2006-04-08	2015-09-27
00:60:8B	ConferTech International	1980-01-01	2015-09-27
18:A9:9B	Dell Inc.	2013-06-20	2015-10-25
00:0C:4B	Cheops Elektronik	2003-02-07	2015-09-27
28:AD:3E	Shenzhen TONG BO WEI Technology CO.,LTD	2017-07-14	2017-07-14
00:18:65		2006-06-13	2015-09-27
00:0A:02	ANNSO CO., LTD.	2002-06-05	2015-09-27
78:C8:81	Sony Interactive Entertainment Inc.	2019-07-12	2019-07-12
00:06:08	Piltofish Networks AB	2001-06-04	2015-09-27
00:06:90		2001-06-04	2015-09-27
F4:03:43	Hewlett Packard Enterprise	2017-02-21	2017-02-21
00:1C:C4	Hewlett Packard	2007-06-16	2015-10-12
B4:A6:78	Zhejiang Tmall Technology Co., Ltd.	2022-03-11	2022-03-11
D8:62:DB	Eno Inc.	2013-03-28	2015-09-27
00:06:2C	Bivio Networks	2001-06-04	2015-09-27
01:20:08	DYNATECH COMPUTER SYSTEMS	
00:22:D9	Fortex Industrial Ltd.	2008-10-25	2015-09-27
FC:2F:40	Calxeda, Inc.	2011-03-17	2015-09-27
C8:94:D2	Jiangsu Datang  Electronic Products Co., Ltd	2011-09-24	2015-09-27
00:19:28	Siemens AG, Transportation Systems	2006-08-15	2015-09-27
D8:C4:6A	Murata Manufacturing Co., Ltd.	2016-04-27	2016-04-27
C4:83:6F	Ciena Corporation	2016-10-15	2016-10-15
00:1B:17	Palo Alto Networks	2007-01-16	2020-01-31
00:60:18		1980-01-01	2015-09-27
00:1D:C9	GainSpan Corp.	2007-09-29	2015-09-27
00:1F:01	Nokia Danmark A/S	2007-12-31	2015-09-27
D0:1E:1D	SaiNXT Technologies LLP	2021-03-24	2021-03-24
00:15:73		2005-08-24	2015-09-27
B0:38:93	Onda TLC GmbH	2021-11-16	2021-11-16
28:48:E7	Huawei Device Co., Ltd.	2020-04-15	2020-04-15
F4:D4:88	Apple, Inc.	2020-11-25	2020-11-25
00:BB:01	OCTOTHORPE CORP.	2000-11-09	2015-09-27
48:E1:E9	Chengdu Meross Technology Co., Ltd.	2019-02-25	2019-02-25
04:75:03		2016-08-06	2016-08-06
B4:B5:AF	Minsung Electronics	2010-01-05	2015-09-27
00:26:3E	Trapeze Networks	2010-01-05	2015-09-27
4C:73:A5	KOVE	2011-03-17	2015-09-27
B8:C7:4A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2018-08-16	2018-08-16
00:60:FD	NetICs, Inc.	1980-01-01	2015-09-27
BC:0F:64	Intel Corporate	2015-02-19	2015-09-27
00:7C:2D	Samsung Electronics Co.,Ltd	2018-07-19	2018-07-19
00:03:3F	BigBand Networks, Ltd.	2000-11-09	2015-09-27
34:A7:09	Trevil srl	2011-05-07	2015-09-27
78:A3:E4	Apple, Inc.	2011-11-01	2017-10-11
D8:A7:56	Sagemcom Broadband SAS	2018-08-01	2018-08-01
E0:69:95	PEGATRON CORPORATION	2011-03-17	2016-01-25
04:15:52	Apple, Inc.	2013-01-09	2017-10-11
00:25:26	DesignArt Networks	2009-02-15	2015-09-27
88:D1:99	Vencer Co., Ltd.	2021-05-14	2021-05-14
00:03:4E	Pos Data Company, Ltd.	2000-11-09	2015-09-27
00:1D:05	Cooper Lighting Solutions	2007-06-16	2020-04-23
00:0B:77	Cogent Systems, Inc.	2002-10-14	2015-09-27
7C:B5:42	ACES Technology	2010-07-01	2015-09-27
74:25:8A	Hangzhou H3C Technologies Co., Limited	2013-03-10	2015-09-27
00:1E:9F	Visioneering Systems, Inc.	2007-12-31	2015-09-27
8C:CF:5C	BEFEGA GmbH	2011-07-09	2015-09-27
00:30:35	Corning Incorporated	2001-10-24	2015-09-27
5C:0B:CA	Tunstall Nordic AB	2019-06-19	2019-06-19
88:12:36	HUAWEI TECHNOLOGIES CO.,LTD	
DC:9B:9C	Apple, Inc.	2013-11-12	2015-09-27
00:A0:72	OVATION SYSTEMS LTD.	1980-01-01	2015-09-27
B0:AA:36	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2010-01-05	2015-09-27
00:D0:B8	Iomega Corporation	2000-11-09	2015-09-27
1C:7C:C7	Coriant GmbH	2013-03-28	2015-09-27
B0:4F:13	Dell Inc.	2021-02-02	2021-02-02
E8:A3:64	Signal Path International / Peachtree Audio	2013-01-09	2015-09-27
10:63:C8	Liteon Technology Corporation	2019-05-16	2019-05-16
00:00:D1	ADAPTEC INCORPORATED	2000-11-09	2015-09-27
FC:71:FA	Trane Technologies	2020-03-03	2020-03-03
E0:B6:F5	IEEE Registration Authority	2016-01-31	2016-01-31
00:52:C2	peiker acustic GmbH	2018-11-26	2018-11-26
C8:BD:69	Samsung Electronics Co.,Ltd	2021-02-23	2021-02-23
00:22:61		2008-10-25	2016-05-14
00:1E:39	Comsys Communication Ltd.	2007-09-29	2015-09-27
18:38:25	Wuhan Lingjiu High-tech Co.,Ltd.	2011-08-18	2015-09-27
7C:76:68	HUAWEI TECHNOLOGIES CO.,LTD	2017-12-17	2017-12-17
D0:7C:2D	Leie IOT technology Co., Ltd	2015-07-31	2015-09-27
64:66:24		2019-10-01	2019-10-01
24:37:4C	Cisco SPVTG	2011-08-18	2015-09-27
E0:CB:4E	ASUSTek COMPUTER INC.	2010-01-05	2015-09-27
00:E0:04	PMC-SIERRA, INC.	1980-01-01	2015-09-27
F0:46:3B	Comcast Cable Corporation	2019-11-27	2019-11-27
00:30:C0	Lara Technology, Inc.	2000-11-09	2015-09-27
60:26:EF	Aruba, a Hewlett Packard Enterprise Company	2021-03-17	2021-03-17
90:45:06	Tokyo Boeki Medisys Inc.	2014-11-11	2015-09-27
00:0D:24	SENTEC E&E CO., LTD.	2003-06-01	2015-09-27
00:11:4F	US Digital Television, Inc	2004-06-05	2015-09-27
4C:72:74	shenzhenshi  xinzhongxin Technology Co.Ltd	2021-11-11	2021-11-11
00:21:D1	Samsung Electronics Co.,Ltd	2008-10-25	2016-06-11
00:0B:FC	Cisco Systems, Inc	2003-02-07	2015-09-27
00:0E:D6	Cisco Systems, Inc	2004-02-12	2015-09-27
60:B4:F7	Plume Design Inc	2016-01-25	2016-01-25
1C:B9:C4	Ruckus Wireless	2016-03-16	2016-03-16
80:B7:45	The Silk Technologies ILC LTD	2021-08-19	2021-08-19
00:24:4A	Voyant International	2008-12-03	2015-09-27
58:45:38	Xiaomi Communications Co Ltd	
28:41:EC	HUAWEI TECHNOLOGIES CO.,LTD	2020-12-18	2020-12-18
01:30:44	ASSURED DIGITAL, INC.	
00:02:A9	RACOM, s.r.o.	2000-11-09	2015-09-27
00:1F:D4	4IPNET, INC.	2008-02-02	2015-09-27
DC:F5:05	AzureWave Technology Inc.	2018-06-25	2018-06-25
00:25:04	Valiant Communications Limited	2009-02-02	2015-09-27
6C:C4:D5	HMD Global Oy	2017-10-31	2018-12-13
94:FB:29	Zebra Technologies Inc.	2016-09-28	2016-09-28
00:80:44		1980-01-01	2015-09-27
00:0E:C3	Logic Controls, Inc.	2004-02-12	2015-09-27
01:30:48	ZEAL CORPORATION	
E0:88:5D	Technicolor CH USA Inc.	2014-09-07	2018-03-08
00:15:0E	OPENBRAIN TECHNOLOGIES CO., LTD.	2005-06-25	2015-09-27
84:B6:30	Sichuan Tianyi Comheart Telecom Co.,LTD	2021-07-24	2021-07-24
00:22:04	Special Design Bureau for Seismic Instrumentation	2008-10-25	2015-09-27
F8:C3:72	TSUZUKI DENKI	2015-07-23	2015-09-27
00:23:BB	Accretech SBS, Inc.	2008-10-25	2021-02-05
A0:03:63	Robert Bosch Healthcare GmbH	2013-01-09	2015-09-27
0C:DC:CC	Inala Technologies	2012-06-14	2015-09-27
00:A0:08	NETCORP	1980-01-01	2015-09-27
40:B0:34	Hewlett Packard	2016-11-16	2016-11-16
B0:35:0B	MOBIWIRE MOBILES (NINGBO) CO.,LTD	2017-05-23	2017-05-23
EC:98:6C	Lufft Mess- und Regeltechnik GmbH	2010-11-24	2015-09-27
88:BD:45	Samsung Electronics Co.,Ltd	2017-10-11	2017-10-11
70:70:0D	Apple, Inc.	2016-09-22	2016-09-22
01:31:37	Sycamore Networks	
6C:16:0E	ShotTracker	2016-10-12	2016-10-12
00:1D:E0	Intel Corporate	2007-09-29	2015-09-27
78:64:E6	Green Motive Technology Limited	2015-12-03	2015-12-03
B4:39:34	Pen Generations, Inc.	2014-08-20	2015-09-27
BC:41:00	CODACO ELECTRONIC s.r.o.	2013-07-29	2015-09-27
00:05:EA	Rednix	2001-06-04	2015-09-27
00:E0:79	A.T.N.R.	1980-01-01	2015-09-27
84:EB:3E	Vivint Smart Home	2018-09-18	2018-09-18
08:7A:4C	HUAWEI TECHNOLOGIES CO.,LTD	2013-01-09	2015-09-27
00:12:42	Millennial Net	2004-09-02	2015-09-27
A8:E2:C1	Texas Instruments	2019-07-01	2019-07-01
00:1A:F3	Samyoung Electronics	2007-01-06	2015-09-27
00:0E:C7	Motorola Korea	2004-02-12	2015-09-27
34:12:90		2016-02-10	2016-04-01
00:12:27	Franklin Electric Co., Inc.	2004-08-19	2015-09-27
48:F0:7B	ALPSALPINE CO,.LTD	2016-08-26	2020-10-10
AC:A2:2C	Baycity Technologies Ltd	2013-01-09	2015-09-27
00:14:B0	Naeil Community	2005-05-22	2015-09-27
D8:19:CE	Telesquare	2013-01-09	2015-09-27
A0:E6:F8	Texas Instruments	2014-07-13	2015-09-27
40:3D:EC	HUMAX Co., Ltd.	2015-07-23	2015-09-27
DC:73:85	Huawei Device Co., Ltd.	2020-03-17	2020-03-17
CC:C7:60	Apple, Inc.	2015-04-23	2015-09-27
48:87:59		2021-11-30	2021-11-30
90:57:32	Autotalks Ltd.	
00:03:29	F3, Inc.	2000-11-09	2015-09-27
A0:36:FA	Ettus Research LLC	2010-11-24	2015-09-27
74:93:A4	Zebra Technologies Corp.	2012-05-01	2015-09-27
D4:01:29	Broadcom	2013-01-16	2015-11-15
00:23:38	OJ-Electronics A/S	2008-10-25	2015-09-27
00:50:E3	ARRIS Group, Inc.	2000-11-09	2016-05-19
00:10:05	UEC COMMERCIAL	1997-11-14	2015-09-27
70:56:81		2012-04-08	2017-10-11
1C:1A:C0	Apple, Inc.	2014-02-25	2015-09-27
E0:DB:10	Samsung Electronics Co.,Ltd	2015-03-07	2015-09-27
00:0C:7B	ALPHA PROJECT Co.,Ltd.	2003-02-07	2015-09-27
00:24:55	MuLogic BV	2008-12-03	2015-09-27
A8:87:92	Broadband Antenna Tracking Systems	2011-03-17	2015-09-27
44:51:DB	Raytheon BBN Technologies	2010-05-10	2015-09-27
00:60:21		1980-01-01	2015-09-27
08:39:09	Hong Kong AMobile Intelligent Corp. Limited Taiwan Branch	
FC:B6:98	Cambridge Industries(Group) Co.,Ltd.	2014-10-25	2015-09-27
FC:6D:D1	APRESIA Systems, Ltd.	2020-08-04	2020-08-04
00:1A:68	Weltec Enterprise Co., Ltd.	2006-11-29	2015-09-27
00:1A:5E	Thincom Technology Co.,Ltd	2006-11-29	2015-09-27
00:03:B1	Hospira Inc.	2000-11-09	2015-09-27
DC:38:E1	Juniper Networks	2014-03-11	2016-02-10
2C:FD:37	Blue Calypso, Inc.	2015-10-07	2015-10-07
00:0B:C0	China IWNComm Co., Ltd.	2003-02-07	2015-09-27
3C:0C:48	Servergy, Inc.	2013-11-12	2015-09-27
18:FD:74	Routerboard.com	2022-03-03	2022-03-03
78:37:30	Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd	
0C:E9:36	ELIMOS srl	2010-01-05	2015-09-27
48:18:42	Shanghai Winaas Co. Equipment Co. Ltd.	2013-12-13	2015-09-27
EC:38:8F	HUAWEI TECHNOLOGIES CO.,LTD	2015-07-31	2015-10-12
08:00:50	DAISY SYSTEMS CORP.	2000-11-09	2015-09-27
94:29:0C	Shenyang wisdom Foundation Technology Development Co., Ltd.	2017-10-11	2017-10-11
38:F0:98	Vapor Stone Rail Systems	2013-12-13	2015-09-27
98:FA:9B	LCFC(HeFei) Electronics Technology co., ltd	2018-12-12	2018-12-12
01:31:34	OSPREY TECHNOLOGIES, INC.	
20:9B:CD	Apple, Inc.	2015-07-23	2015-09-27
0C:EC:84	Shenzhen TINNO Mobile Technology Corp.	2018-09-10	2018-09-10
7C:49:B9	Plexus Manufacturing Sdn Bhd	2013-09-12	2015-09-27
FC:7D:6C	HYESUNG TECHWIN Co., Ltd	2019-04-22	2019-04-22
6C:4A:74	AERODISK LLC	2020-11-18	2020-11-18
00:1D:D2	ARRIS Group, Inc.	2007-09-29	2016-05-19
00:16:C6	North Atlantic Industries	2005-12-15	2015-09-27
7C:70:DB	Intel Corporate	2021-03-10	2021-03-10
0C:E5:A3	SharkNinja	2021-06-09	2021-06-09
28:9A:F7	ADVA Optical Networking Ltd.	2019-11-27	2019-11-27
90:9A:4A	TP-LINK TECHNOLOGIES CO.,LTD.	2020-08-13	2020-08-13
0C:98:38	Xiaomi Communications Co Ltd	2017-09-15	2017-09-15
00:14:4B	Hifn, Inc.	2005-04-07	2015-09-27
4C:21:D0	Sony Corporation	2013-05-11	2021-04-14
00:80:E9	Madge Ltd.	2000-11-09	2015-09-27
D8:45:2B	Integrated Device Technology (Malaysia) Sdn. Bhd.	2016-06-27	2016-06-27
74:DA:DA	D-Link International	2017-02-21	2017-02-21
F4:DB:E3	Apple, Inc.	2019-12-20	2019-12-20
8C:55:BB	Songwoo Information & Technology Co., Ltd	2020-08-29	2020-08-29
00:17:D6	Bluechips Microhouse Co.,Ltd.	2006-04-08	2015-09-27
00:03:ED	Shinkawa Electric Co., Ltd.	2000-11-09	2015-09-27
44:7C:7F	Innolight Technology Corporation	2010-05-26	2015-09-27
00:11:56	Pharos Systems NZ	2004-06-05	2015-09-27
00:1E:DB	Giken Trastem Co., Ltd.	2007-12-31	2015-09-27
00:24:26	IMI Hydronic Engineering international SA	2008-11-09	2015-09-27
74:03:BD	BUFFALO.INC	2014-11-11	2015-10-12
00:08:85		2001-12-14	2015-09-27
38:72:C0	Comtrend Corporation	2010-11-24	2019-03-29
00:12:44	Cisco Systems, Inc	2004-09-02	2015-09-27
80:20:DA	Sagemcom Broadband SAS	2019-01-31	2019-01-31
00:08:AC	 BST GmbH	2001-12-14	2021-05-06
08:BA:5F	Qingdao Hisense Electronics Co.,Ltd.	2018-06-30	2018-06-30
00:19:AB	Raycom CO ., LTD	2006-09-25	2015-09-27
14:A7:2B	currentoptronics Pvt.Ltd	2017-12-10	2017-12-10
00:08:F4	Bluetake Technology Co., Ltd.	2002-06-05	2015-09-27
00:17:0E	Cisco Systems, Inc	2006-01-10	2015-09-27
00:13:A8	Tanisys Technology	2005-02-17	2015-09-27
00:80:30		2000-11-09	2015-09-27
00:21:F2	EASY3CALL Technology Limited	2008-10-25	2015-09-27
38:8A:B7	ITC Networks	2012-05-01	2015-09-27
01:00:00	XYCOM INC.	
00:21:8A	Electronic Design and Manufacturing Company	2008-10-25	2015-09-27
79:10:52	Welotec GmbH	
94:36:E0	Sichuan Bihong Broadcast &amp; Television New Technologies Co.,Ltd	2013-05-02	2015-09-27
00:13:71		2005-01-23	2016-05-19
B8:C6:AA	Earda Technologies co Ltd	2020-01-11	2020-01-11
D4:A0:2A	Cisco Systems, Inc	2011-11-26	2015-09-27
00:23:C9	Sichuan Tianyi Information Science & Technology Stock CO.,LTD	2008-10-25	2015-09-27
24:6F:28	Espressif Inc.	2019-01-04	2019-01-04
50:59:67		2018-03-05	2018-03-05
